"Empresa";"Credor";"Centro de Custo";"Plano Financeiro";"Documento";"Lançamento";"Parcela";"Id";"Dt. emissão";"Valor original";"Dt. vencimento";"Saldo atual";"Dias";"Dt. baixa";"Valor baixa";"Acréscimo";"Desconto";"Pagto líquido";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .00517427";"1996";"1/1";"00";"06/01/2023";"719,14";"06/01/2023";"0,00";"0";"06/01/2023";"719,14";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .517425";"1997";"1/1";"00";"06/01/2023";"691,04";"06/01/2023";"0,00";"0";"06/01/2023";"691,04";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .01012023";"2222";"1/1";"00";"02/01/2023";"342,16";"05/01/2023";"0,00";"0";"05/01/2023A";"342,16";"0,00";"0,00";"342,16";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .01012023";"2224";"1/1";"00";"05/01/2023";"1.344,75";"05/01/2023";"0,00";"0";"05/01/2023A";"1.344,75";"0,00";"0,00";"1.344,75";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .420042023";"2585";"1/1";"00";"13/04/2023";"337,35";"27/04/2023";"0,00";"0";"24/04/2023A";"337,35";"0,00";"0,00";"337,35";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .705072023";"3858";"1/1";"00";"18/07/2023";"232,29";"24/07/2023";"0,00";"0";"20/07/2023A";"232,29";"0,00";"0,00";"232,29";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .724072023";"3891";"1/1";"00";"18/07/2023";"5.532,78";"25/07/2023";"0,00";"0";"20/07/2023A";"5.532,78";"0,00";"0,00";"5.532,78";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"107 - AMERICANAS S.A.";"202 - Eindom House - Comercial";"2.01.99.01 - Equipamentos de Informática";"NFE .000096784";"4355";"1/1";"00";"21/07/2023";"5.532,78";"21/07/2023";"0,00";"4";"25/07/2023";"5.532,78";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"109 - MARCENARIA BRINCANTE LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .003653";"4430";"1/1";"00";"02/08/2023";"1.053,23";"02/08/2023";"0,00";"0";"02/08/2023";"1.053,23";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"109 - MARCENARIA BRINCANTE LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .895082023";"4457";"1/1";"00";"14/08/2023";"587,85";"15/08/2023";"0,00";"0";"15/08/2023A";"587,85";"0,00";"0,00";"587,85";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"114 - ALIANCA BRINDES COMERCIO DE ARTIGOS DO VESTUARIO E ACESSORIOS EIRELI";"203 - Eindom House  - Marketing";"2.01.10.05 - Brindes e Confraternização";"NFE .8226";"3906";"1/1";"00";"18/07/2023";"39.400,50";"20/07/2023";"0,00";"0";"20/07/2023";"39.400,50";"0,00";"0,00";"39.400,50";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"116 - FERREIRA COSTA E CIA LTDA";"202 - Eindom House - Comercial";"2.01.01.98 - Insumos em Geral";"ADT .15702012023";"1423";"1/1";"00";"02/01/2023";"3.259,46";"10/01/2023";"0,00";"0";"10/01/2023A";"3.259,46";"0,00";"0,00";"3.259,46";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"116 - FERREIRA COSTA E CIA LTDA";"204 - Eindom House  - Operações";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .001284889";"2066";"1/1";"00";"11/01/2023";"2.047,81";"11/01/2023";"0,00";"0";"11/01/2023";"2.047,81";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"116 - FERREIRA COSTA E CIA LTDA";"204 - Eindom House  - Operações";"2.01.99.05 - Apartamento Modelo versão - Sto. Antonio";"NFE .01285607";"2067";"1/1";"00";"12/01/2023";"703,57";"12/01/2023";"0,00";"0";"12/01/2023";"703,57";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"116 - FERREIRA COSTA E CIA LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .01285602";"2068";"1/1";"00";"12/01/2023";"508,08";"12/01/2023";"0,00";"0";"12/01/2023";"508,08";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"116 - FERREIRA COSTA E CIA LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"ADT .857082023";"4337";"1/1";"00";"08/08/2023";"1.101,70";"08/08/2023";"0,00";"0";"08/08/2023A";"1.101,70";"0,00";"0,00";"1.101,70";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"204 - Eindom House  - Operações";"2.01.10.06 - Sala de Vendas Grand Opening";"ADT .177020123";"1457";"1/1";"00";"05/01/2023";"1.899,98";"05/01/2023";"0,00";"0";"05/01/2023A";"1.899,98";"0,00";"0,00";"1.899,98";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.07.02 - Material de Copa e Limpeza";"ADT .338032023";"2318";"1/1";"00";"29/03/2023";"1.072,18";"30/03/2023";"0,00";"0";"30/03/2023A";"1.072,18";"0,00";"0,00";"1.072,18";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .665778";"2409";"1/1";"00";"29/03/2023";"1.072,18";"31/03/2023";"0,00";"0";"31/03/2023";"1.072,18";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .412042023";"2565";"1/1";"00";"13/04/2023";"299,90";"15/04/2023";"0,00";"0";"14/04/2023A";"299,90";"0,00";"0,00";"299,90";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .655752";"2711";"1/1";"00";"04/01/2023";"1.899,98";"04/01/2023";"0,00";"1";"05/01/2023";"1.899,98";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .667952";"2917";"1/1";"00";"18/04/2023";"149,95";"18/04/2023";"0,00";"0";"18/04/2023";"149,95";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .667952";"2917";"1/1";"00";"18/04/2023";"149,95";"18/04/2023";"0,00";"0";"18/04/2023";"149,95";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .518052023";"3045";"1/1";"00";"17/05/2023";"1.689,32";"19/05/2023";"0,00";"0";"19/05/2023A";"1.689,32";"0,00";"0,00";"1.689,32";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .673396";"3247";"1/1";"00";"26/05/2023";"21,16";"26/05/2023";"0,00";"0";"26/05/2023";"21,16";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .288736";"3248";"1/1";"00";"22/05/2023";"694,74";"22/05/2023";"0,00";"0";"22/05/2023";"694,74";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.06 - Sala de Vendas Grand Opening";"NFE .672842";"3249";"1/1";"00";"22/05/2023";"973,42";"22/05/2023";"0,00";"0";"22/05/2023";"973,42";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .701072023";"3825";"1/1";"00";"17/07/2023";"549,21";"20/07/2023";"0,00";"0";"20/07/2023A";"549,21";"0,00";"0,00";"549,21";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .680179";"4102";"1/1";"00";"27/07/2023";"12,87";"27/07/2023";"0,00";"0";"27/07/2023";"12,87";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .680178";"4124";"1/1";"00";"28/07/2023";"536,34";"28/07/2023";"0,00";"0";"28/07/2023";"536,34";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"117 - COMERCIAL DE FERRAGENS SAO LUIS LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .5028221";"4823";"1/1";"00";"30/08/2023";"1.597,24";"05/09/2023";"0,00";"0";"05/09/2023A";"1.597,24";"0,00";"0,00";"1.597,24";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"125 - MAPRON MATERIAIS PARA CONSTRUCAO LIMITADA";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"ADT .205022023";"1638";"1/1";"00";"10/02/2023";"1.760,00";"10/02/2023";"0,00";"0";"10/02/2023A";"1.760,00";"0,00";"0,00";"1.760,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"125 - MAPRON MATERIAIS PARA CONSTRUCAO LIMITADA";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFE .581219";"1693";"1/1";"00";"13/02/2023";"1.760,00";"13/02/2023";"0,00";"0";"13/02/2023";"1.760,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"127 - ATLAS PAPELARIA LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .603062023";"3421";"1/1";"00";"13/06/2023";"162,07";"15/06/2023";"0,00";"0";"15/06/2023A";"162,07";"0,00";"0,00";"162,07";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"127 - ATLAS PAPELARIA LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .615062023";"3460";"1/1";"00";"19/06/2023";"241,03";"20/06/2023";"0,00";"0";"20/06/2023A";"241,03";"0,00";"0,00";"241,03";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"127 - ATLAS PAPELARIA LTDA";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFE .400439";"3591";"1/1";"00";"21/06/2023";"403,10";"21/06/2023";"0,00";"6";"27/06/2023";"403,10";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"127 - ATLAS PAPELARIA LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .280823";"4749";"1/1";"00";"28/08/2023";"1.356,67";"30/08/2023";"0,00";"0";"30/08/2023A";"1.356,67";"0,00";"0,00";"1.356,67";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.99.05 - Apartamento Modelo versão - Sto. Antonio";"NFS .0005";"2377";"1/1";"00";"15/03/2023";"8.750,00";"20/03/2023";"0,00";"0";"20/03/2023";"8.750,00";"0,00";"0,00";"8.750,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFS .0006";"2378";"1/1";"00";"15/03/2023";"858,98";"20/03/2023";"0,00";"0";"20/03/2023";"858,98";"0,00";"0,00";"858,98";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.99.05 - Apartamento Modelo versão - Sto. Antonio";"NFS .010";"2482";"1/1";"00";"05/04/2023";"5.768,50";"18/04/2023";"0,00";"0";"14/04/2023";"5.768,50";"0,00";"0,00";"5.768,50";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFS .011";"2562";"1/1";"00";"11/04/2023";"1.400,00";"20/04/2023";"0,00";"0";"19/04/2023";"1.400,00";"0,00";"0,00";"1.400,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .458042023";"2722";"1/1";"00";"24/04/2023";"8.000,00";"25/04/2023";"0,00";"0";"24/04/2023A";"8.000,00";"0,00";"0,00";"8.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFS .0012";"2792";"1/1";"00";"20/04/2023";"1.232,00";"30/04/2023";"0,00";"0";"28/04/2023";"1.232,00";"0,00";"0,00";"1.232,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFS .00013";"2893";"1/1";"00";"26/04/2023";"8.000,00";"26/04/2023";"0,00";"0";"26/04/2023";"8.000,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"201 - Eindom House - Adm/Financeiro";"2.03.02.02 - Adiantamento a Fornecedores";"ADT .551052023";"3204";"1/1";"00";"29/05/2023";"8.700,00";"30/05/2023";"0,00";"0";"30/05/2023A";"8.700,00";"0,00";"0,00";"8.700,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFE .0000014";"3304";"1/1";"00";"26/05/2023";"4.000,00";"26/05/2023";"0,00";"6";"01/06/2023";"4.000,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFE .000015";"3310";"1/1";"00";"05/06/2023";"4.700,00";"05/06/2023";"0,00";"0";"05/06/2023";"4.700,00";"0,00";"0,00";"0,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.10.14 - Despesas Sala de Vendas";"NFS .0016";"3733";"1/1";"00";"07/07/2023";"2.000,00";"15/07/2023";"0,00";"0";"14/07/2023";"2.000,00";"0,00";"0,00";"2.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .202317";"3755";"1/1";"00";"10/07/2023";"9.862,15";"15/07/2023";"0,00";"0";"14/07/2023";"9.862,15";"0,00";"0,00";"9.862,15";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .18";"3815";"1/1";"00";"14/07/2023";"1.661,17";"20/07/2023";"0,00";"0";"20/07/2023";"1.661,17";"0,00";"0,00";"1.661,17";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .19";"3949";"1/1";"00";"20/07/2023";"15.757,33";"30/07/2023";"0,00";"0";"28/07/2023";"15.757,33";"0,00";"0,00";"15.757,33";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .021";"4204";"1/1";"00";"01/08/2023";"15.757,33";"05/08/2023";"0,00";"0";"04/08/2023";"15.757,33";"0,00";"0,00";"15.757,33";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .020";"4205";"1/1";"00";"01/08/2023";"4.930,40";"05/08/2023";"0,00";"0";"04/08/2023";"4.930,40";"0,00";"0,00";"4.930,40";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .023";"4513";"1/1";"00";"16/08/2023";"15.757,33";"25/08/2023";"0,00";"0";"18/08/2023";"15.757,33";"0,00";"0,00";"15.757,33";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"200 - Eindom House - Obra";"2.01.10.14 - Despesas Sala de Vendas";"NFS .024";"4588";"1/1";"00";"18/08/2023";"2.000,00";"30/08/2023";"0,00";"0";"30/08/2023";"2.000,00";"0,00";"0,00";"2.000,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"200 - Eindom House - Obra";"2.01.10.14 - Despesas Sala de Vendas";"NFS .025";"4590";"1/1";"00";"21/08/2023";"963,00";"30/08/2023";"0,00";"0";"30/08/2023";"963,00";"0,00";"0,00";"963,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .022";"4596";"1/1";"00";"08/08/2023";"6.313,00";"30/08/2023";"0,00";"0";"30/08/2023";"6.313,00";"0,00";"0,00";"6.313,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .026";"4648";"1/1";"00";"23/08/2023";"2.500,00";"30/08/2023";"0,00";"0";"30/08/2023";"2.500,00";"0,00";"0,00";"2.500,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .28";"5203";"1/1";"00";"04/09/2023";"15.757,33";"10/09/2023";"0,00";"1";"11/09/2023";"15.757,33";"0,00";"1.733,31";"14.024,02";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"132 - R S ALMEIDA EMPREITEIRA LTDA";"204 - Eindom House  - Operações";"2.01.09.15 - Engenharia, Arquitetura E Afins - - Empreendimento";"NFS .27";"5204";"1/1";"00";"04/09/2023";"4.931,75";"10/09/2023";"0,00";"1";"11/09/2023";"4.931,75";"0,00";"542,49";"4.389,26";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"133 - EHAD CONSTRUCOES EIRELI";"204 - Eindom House  - Operações";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFS .00147";"1536";"1/1";"00";"24/01/2023";"10.300,00";"27/01/2023";"0,00";"3";"30/01/2023";"10.300,00";"0,00";"679,80";"9.620,20";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"133 - EHAD CONSTRUCOES EIRELI";"204 - Eindom House  - Operações";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFS .00148";"1537";"1/1";"00";"24/01/2023";"3.000,00";"27/01/2023";"0,00";"0";"27/01/2023";"3.000,00";"0,00";"198,00";"2.802,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"133 - EHAD CONSTRUCOES EIRELI";"204 - Eindom House  - Operações";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFS .148";"2787";"1/1";"00";"20/04/2023";"6.000,00";"30/04/2023";"0,00";"0";"28/04/2023";"6.000,00";"0,00";"412,50";"5.587,50";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"133 - EHAD CONSTRUCOES EIRELI";"204 - Eindom House  - Operações";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFS .149";"2788";"1/1";"00";"20/04/2023";"3.500,00";"30/04/2023";"0,00";"0";"28/04/2023";"3.500,00";"0,00";"240,63";"3.259,37";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"133 - EHAD CONSTRUCOES EIRELI";"202 - Eindom House - Comercial";"2.01.99.06 - Apartamento Modelo versão - Salvador";"NFS .00150";"3334";"1/1";"00";"22/05/2023";"2.700,00";"30/05/2023";"7,43";"6";"05/06/2023";"2.692,57";"0,00";"178,20";"2.514,37";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"135 - DPE ARQUITETURA, ENGENHARIA E DESIGN S/S";"204 - Eindom House  - Operações";"2.01.09.43 - Instalações Hidrossanitárias";"NFS .671";"5006";"1/1";"00";"05/09/2023";"5.000,00";"15/09/2023";"0,00";"0";"15/09/2023";"5.000,00";"0,00";"307,50";"4.692,50";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"138 - WILDE SILVA 74313584587";"202 - Eindom House - Comercial";"2.01.10.14 - Despesas Sala de Vendas";"NFS .202320";"2819";"1/1";"00";"01/02/2023";"2.500,00";"10/02/2023";"0,00";"0";"10/02/2023";"2.500,00";"0,00";"0,00";"2.500,00";"";"";"";"";"";"";
"2 - EINDOM HOUSE ADMINISTRADORA DE IMÓVEIS LTDA";"145 - MATX NETWORK LTDA";"203 - Eindom House  - Marketing";"2.01.03.04 - Cursos e Treinamento";"NFS .837";"1674";"1/1";"00";"02/01/2023";"8.333,33";"06/01/2023";"0,00";"0";"06/01/2023";"8.333,33";"0,00";"512,50";"7.820,83";"";"";"";"";"";"";
